addressCity,addressCountry,addressState,addressStreet,connections,email,eventDate,eventId,eventName,firstName,lastName,orgName,phone,sector,socialLink,eventType,participantRole,medicalSpecialty
Seattle,UNITED STATES,Washington,"59, Health Street","[{""connectionOrg"": ""Urban Wellness Center 59"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}, {""connectionOrg"": ""Rural Care Initiative 134"", ""connectionType"": ""Other"", ""otherText"": """"}]",prachi.singh1092@iu.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Prachi,Singh,Community Medical Foundation 31,6356325580,Community,https://linkedin.com/in/prachi-singh-1092,Medical camp,Patient,General
Seattle,UNITED STATES,Washington,"73, Health Street","[{""connectionOrg"": ""WellWay Foundation"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}, {""connectionOrg"": ""OneWorld Medical Network"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",nithya.gupta1093@quantiphi.com,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Nithya,Gupta,Public Health Mission 180,6331699894,Community,https://linkedin.com/in/nithya-gupta-1093,Medical camp,Nurse,Orthopedics
BLOOMINGTON,UNITED STATES,INDIANA,"64, Health Street","[{""connectionOrg"": ""Regional Health Trust 49"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",vikram.nair1094yahoo.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Vikram,Nair,Community Medical Foundation 157,6355491385,Other,https://linkedin.com/in/vikram-nair-1094,Medical camp,Patient,Orthopedics
Hyderabad,INDIA,Telangana,"52, Health Street",[],prachi.gupta1095@gmail.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Prachi,Gupta,Public Health Mission 134,6301381007,Non-profit,https://linkedin.com/in/prachi-gupta-1095,Medical camp,Nurse,Dermatology
Bengaluru,INDIA,Karnataka,"4, Health Street","[{""connectionOrg"": ""Urban Wellness Center 67"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 35"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",rohan.reddy1096@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Reddy,Rural Care Initiative 38,6384691222,Community,https://linkedin.com/in/rohan-reddy-1096,Medical camp,Volunteer,Dermatology
Seattle,UNITED STATES,Washington,"122, Health Street","[{""connectionOrg"": ""Regional Health Trust 107"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",kunal.jones1097@iu.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Jones,Public Health Mission 114,6338866647,Non-profit,https://linkedin.com/in/kunal-jones-1097,Medical camp,Nurse,Orthopedics
Hyderabad,INDIA,Telangana,"5, Health Street",[],sana.verma1098@amazon.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sana,Verma,Regional Health Trust 31,6341930832,Other,https://linkedin.com/in/sana-verma-1098,Medical camp,Volunteer,General
Los Angeles,UNITED STATES,Nowhere,"123, Health Street",[],michael.reddy1099@amazon.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Reddy,Rural Care Initiative 54,6370660815,Other,https://linkedin.com/in/michael-reddy-1099,Medical camp,Nurse,Pediatrics
Los Angeles,UNITED STATES,Nowhere,"121, Health Street","[{""connectionOrg"": ""Urban Wellness Center 176"", ""connectionType"": ""Other"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 2"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",rohan.deshmukh1100@google.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Deshmukh,Urban Wellness Center 119,6327434978,Government,https://linkedin.com/in/rohan-deshmukh-1100,Medical camp,Volunteer,General
Chennai,INDIA,Tamil Nadu,"29, Health Street","[{""connectionOrg"": ""Rural Care Initiative 142"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",priya.nair1101@amazon.com,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Priya,Nair,Rural Care Initiative 122,6324226589,Community,https://linkedin.com/in/priya-nair-1101,Medical camp,Nurse,General
Los Vagas,UNITED STATES,Somewhere,"84, Health Street","[{""connectionOrg"": ""Community Medical Foundation 171"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",priya.garcia1102@google.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Priya,Garcia,Community Medical Foundation 175,6365823506,Business,https://linkedin.com/in/priya-garcia-1102,Medical camp,Patient,Dermatology
Bengaluru,INDIA,Karnataka,"62, Health Street",[],sahil.verma1103@srmist.in.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sahil,Verma,Rural Care Initiative 115,6322023908,Community,https://linkedin.com/in/sahil-verma-1103,Medical camp,Doctor,Orthopedics
Delhi,INDIA,Delhi,"192, Health Street",[],luis.singh1104yahoo.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Luis,Singh,Rural Care Initiative 149,6360093546,Other,https://linkedin.com/in/luis-singh-1104,Medical camp,Patient,Cardiology
Mumbai,INDIA,Maharashtra,"113, Health Street",[],dylan.sharma1105@iu.edu,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Sharma,Public Health Mission 36,6373419937,Education,https://linkedin.com/in/dylan-sharma-1105,Medical camp,Nurse,Cardiology
Delhi,INDIA,Delhi,"177, Health Street","[{""connectionOrg"": ""Community Medical Foundation 58"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""Public Health Mission 130"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",sahil.sharma1106@iu.edu,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sahil,Sharma,Urban Wellness Center 182,6322320526,Community,https://linkedin.com/in/sahil-sharma-1106,Medical camp,Organizer,Pediatrics
Atlanta,UNITED STATES,Vijay,"96, Health Street",[],kunal.singh1107@gmail.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Singh,Urban Wellness Center 32,6353829094,Government,https://linkedin.com/in/kunal-singh-1107,Medical camp,Nurse,Orthopedics
Hyderabad,INDIA,Telangana,"19, Health Street","[{""connectionOrg"": ""Public Health Mission 142"", ""connectionType"": ""Other"", ""otherText"": """"}, {""connectionOrg"": ""WellPath Health Services"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",sana.verma1108@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sana,Verma,Community Medical Foundation 164,6304367403,Government,https://linkedin.com/in/sana-verma-1108,Medical camp,Volunteer,General
OKKAJ,INDIA,PLEASE SELECT ST,"159, Health Street","[{""connectionOrg"": ""Rural Care Initiative 63"", ""connectionType"": ""Other"", ""otherText"": """"}, {""connectionOrg"": ""Rural Care Initiative 114"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",meera.reddy1109@srmist.in.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,MEERA,R,Public Health Mission 6,6356113462,Community,LINK,Medical camp,Volunteer,Pediatrics
Seattle,UNITED STATES,Washington,"139, Health Street",[],kunal.singh1110@srmist.in.edu,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Singh,Regional Health Trust 61,6340782041,Government,https://linkedin.com/in/kunal-singh-1110,Medical camp,Patient,Pediatrics
Atlanta,UNITED STATES,Vijay,"32, Health Street","[{""connectionOrg"": ""Rural Care Initiative 62"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""Urban Wellness Center 38"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",meera.patel1111@iu.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Patel,Rural Care Initiative 176,6329805076,Other,https://linkedin.com/in/meera-patel-1111,Medical camp,Organizer,Cardiology
Pune,INDIA,Maharashtra,"192, Health Street",[],kunal.nguyen1112@google.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Nguyen,Rural Care Initiative 148,6396404591,Non-profit,https://linkedin.com/in/kunal-nguyen-1112,Medical camp,Patient,General
Seattle,UNITED STATES,Washington,"184, Health Street",[],michael.verma1113@quantiphi.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Verma,Public Health Mission 145,6397485133,Other,https://linkedin.com/in/michael-verma-1113,Medical camp,Patient,Cardiology
Denver,UNITED STATES,Ajay,"53, Health Street",[],alex.gupta1114@iu.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Alex,Gupta,Urban Wellness Center 34,6328128849,Business,https://linkedin.com/in/alex-gupta-1114,Medical camp,Nurse,Orthopedics
Los Angeles,UNITED STATES,Nowhere,"89, Health Street","[{""connectionOrg"": ""Rural Care Initiative 189"", ""connectionType"": ""Other"", ""otherText"": """"}, {""connectionOrg"": ""Community Medical Foundation 88"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",rohan.verma1115@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Verma,Rural Care Initiative 183,6349041863,Business,https://linkedin.com/in/rohan-verma-1115,Medical camp,Patient,Dermatology
OKKAJ,INDIA,PLEASE SELECT ST,"177, Health Street",[],aarav.verma1116@srmist.in.edu,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,AARAV,V,Community Medical Foundation 12,6331774518,Non-profit,LINK,Medical camp,Nurse,Orthopedics
Delhi,INDIA,Delhi,"103, Health Street","[{""connectionOrg"": ""Regional Health Trust 40"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",ananya.jones1117@gmail.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Ananya,Jones,Rural Care Initiative 94,6354282168,Business,https://linkedin.com/in/ananya-jones-1117,Medical camp,Organizer,General
Delhi,INDIA,Delhi,"38, Health Street",[],nithya.deshmukh1118yahoo.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Nithya,Deshmukh,Community Medical Foundation 75,6339410487,Education,https://linkedin.com/in/nithya-deshmukh-1118,Medical camp,Organizer,General
Bengaluru,INDIA,Karnataka,"1, Health Street",[],luis.singh1119yahoo.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Luis,Singh,Regional Health Trust 45,6371405418,Government,https://linkedin.com/in/luis-singh-1119,Medical camp,Doctor,Orthopedics
BLOOMINGTON,UNITED STATES,INDIANA,"176, Health Street","[{""connectionOrg"": ""Rural Care Initiative 48"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""Public Health Mission 93"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",michael.garcia1120yahoo.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Garcia,Regional Health Trust 29,6347121149,Business,https://linkedin.com/in/michael-garcia-1120,Medical camp,Organizer,Cardiology
Denver,UNITED STATES,Ajay,"53, Health Street",[],dylan.jones1121@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Jones,Rural Care Initiative 184,6312193112,Government,https://linkedin.com/in/dylan-jones-1121,Medical camp,Nurse,General
Hyderabad,INDIA,Telangana,"194, Health Street",[],nithya.patel1122@google.com,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Nithya,Patel,Regional Health Trust 150,6339747123,Business,https://linkedin.com/in/nithya-patel-1122,Medical camp,Volunteer,Cardiology
Hyderabad,INDIA,Telangana,"83, Health Street","[{""connectionOrg"": ""Regional Health Trust 198"", ""connectionType"": ""Other"", ""otherText"": """"}]",michael.singh1123@iu.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Singh,Public Health Mission 167,6319587584,Non-profit,https://linkedin.com/in/michael-singh-1123,Medical camp,Nurse,Pediatrics
Atlanta,UNITED STATES,Vijay,"5, Health Street","[{""connectionOrg"": ""Public Health Mission 121"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",vikram.garcia1124@google.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Vikram,Garcia,Regional Health Trust 7,6329154091,Government,https://linkedin.com/in/vikram-garcia-1124,Medical camp,Volunteer,Pediatrics
Mumbai,INDIA,Maharashtra,"122, Health Street","[{""connectionOrg"": ""HealthyFuture Foundation"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",sana.garcia1125@quantiphi.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sana,Garcia,Community Medical Foundation 116,6358523894,Education,https://linkedin.com/in/sana-garcia-1125,Medical camp,Volunteer,Cardiology
Los Angeles,UNITED STATES,Nowhere,"89, Health Street",[],alex.deshmukh1126@quantiphi.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Alex,Deshmukh,HelpingHands Health,6374889102,Education,https://linkedin.com/in/alex-deshmukh-1126,Medical camp,Patient,Orthopedics
Hyderabad,INDIA,Telangana,"148, Health Street","[{""connectionOrg"": ""Community Medical Foundation 84"", ""connectionType"": ""Other"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 158"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",dylan.reddy1127@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Reddy,Urban Wellness Center 140,6324347621,Government,https://linkedin.com/in/dylan-reddy-1127,Medical camp,Nurse,Orthopedics
BLOOMINGTON,UNITED STATES,INDIANA,"124, Health Street","[{""connectionOrg"": ""Community Medical Foundation 78"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}, {""connectionOrg"": ""Urban Wellness Center 173"", ""connectionType"": ""Other"", ""otherText"": """"}]",meera.nguyen1128@srmist.in.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Nguyen,Healthy Horizons NGO,6325655030,Community,https://linkedin.com/in/meera-nguyen-1128,Medical camp,Nurse,Orthopedics
Mumbai,INDIA,Maharashtra,"125, Health Street","[{""connectionOrg"": ""Rural Care Initiative 166"", ""connectionType"": ""Other"", ""otherText"": """"}]",prachi.iyer1129@srmist.in.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Prachi,Iyer,Rural Care Initiative 27,6346079651,Non-profit,https://linkedin.com/in/prachi-iyer-1129,Medical camp,Volunteer,General
Atlanta,UNITED STATES,Vijay,"24, Health Street",[],dylan.verma1130@amazon.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Verma,Rural Care Initiative 4,6309350335,Business,https://linkedin.com/in/dylan-verma-1130,Medical camp,Doctor,Pediatrics
Bengaluru,INDIA,Karnataka,"97, Health Street",[],rohan.deshmukh1131@gmail.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Deshmukh,Rural Care Initiative 37,6303241656,Government,https://linkedin.com/in/rohan-deshmukh-1131,Medical camp,Doctor,Orthopedics
Seattle,UNITED STATES,Washington,"159, Health Street","[{""connectionOrg"": ""Wellness Way Org"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 127"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",rohan.nair1132@amazon.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Nair,Community Medical Foundation 167,6340648982,Non-profit,https://linkedin.com/in/rohan-nair-1132,Medical camp,Nurse,Orthopedics
Atlanta,UNITED STATES,Vijay,"97, Health Street","[{""connectionOrg"": ""Regional Health Trust 68"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",meera.garcia1133@quantiphi.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Garcia,Urban Wellness Center 129,6327280361,Other,https://linkedin.com/in/meera-garcia-1133,Medical camp,Organizer,Orthopedics
Los Vagas,UNITED STATES,Somewhere,"175, Health Street",[],michael.nair1134@gmail.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Nair,Community Medical Foundation 33,6304964984,Community,https://linkedin.com/in/michael-nair-1134,Medical camp,Patient,Pediatrics
Chennai,INDIA,Tamil Nadu,"140, Health Street","[{""connectionOrg"": ""OpenDoor Medical Trust"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",kunal.patel1135@quantiphi.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Patel,Community Medical Foundation 92,6308781861,Other,https://linkedin.com/in/kunal-patel-1135,Medical camp,Organizer,General
BLOOMINGTON,UNITED STATES,INDIANA,"141, Health Street","[{""connectionOrg"": ""Regional Health Trust 69"", ""connectionType"": ""Other"", ""otherText"": """"}, {""connectionOrg"": ""Community Medical Foundation 160"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",prachi.iyer1136@gmail.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Prachi,Iyer,Rural Care Initiative 71,6375012318,Non-profit,https://linkedin.com/in/prachi-iyer-1136,Medical camp,Doctor,Pediatrics
BLOOMINGTON,UNITED STATES,INDIANA,"3, Health Street","[{""connectionOrg"": ""Urban Wellness Center 96"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 192"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",michael.deshmukh1137@google.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Deshmukh,Urban Wellness Center 130,6380439041,Education,https://linkedin.com/in/michael-deshmukh-1137,Medical camp,Nurse,Orthopedics
Chennai,INDIA,Tamil Nadu,"58, Health Street",[],sana.gupta1138@amazon.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sana,Gupta,Regional Health Trust 82,6396136774,Business,https://linkedin.com/in/sana-gupta-1138,Medical camp,Organizer,Orthopedics
Pune,INDIA,Maharashtra,"170, Health Street","[{""connectionOrg"": ""Public Health Mission 175"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",kunal.sharma1139@amazon.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Sharma,Community Medical Foundation 69,6379949959,Other,https://linkedin.com/in/kunal-sharma-1139,Medical camp,Volunteer,Pediatrics
BLOOMINGTON,UNITED STATES,INDIANA,"56, Health Street","[{""connectionOrg"": ""Community Medical Foundation 19"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""Rural Care Initiative 73"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",rohan.patel1140@google.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Patel,Urban Wellness Center 73,6325035274,Government,https://linkedin.com/in/rohan-patel-1140,Medical camp,Doctor,General
